environment variable flags: RwLockReadGuard { lock: RwLock { data: Flags { print_per_fn_stats: false, count_indirect: false, benchmark_name: "heman", non_limit: true, config_file: None } } }
Non-limit ptr: lib::src::kazmath::aabb2::kmAABB2Initialize::centre ; poison: ({}, {}) at benchmark/heman/src/kazmath/aabb2.rs:53:5: 53:15 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Dot::pV1 ; poison: ({VoidSource, MixedRefSource, PtrArith, ExternCallReturn, CastSource, MiscSource}, {PtrArithSink, CastSink, MixedRefSink, ExternCallParam, MiscSink, VoidSink}) at benchmark/heman/src/kazmath/vec3.rs:176:5: 176:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Dot::pV2 ; poison: ({MixedRefSource, MiscSource, CastSource, PtrArith, ExternCallReturn, VoidSource}, {PtrArithSink, MiscSink, VoidSink, MixedRefSink, ExternCallParam, CastSink}) at benchmark/heman/src/kazmath/vec3.rs:177:5: 177:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Add::pOut ; poison: ({PtrArith, ExternCallReturn, MixedRefSource, CastSource, VoidSource, MiscSource}, {CastSink, ExternCallParam, PtrArithSink, VoidSink, MiscSink, MixedRefSink}) at benchmark/heman/src/kazmath/vec3.rs:183:5: 183:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Add::pV1 ; poison: ({ExternCallReturn, PtrArith, VoidSource, MiscSource, CastSource, MixedRefSource}, {MixedRefSink, CastSink, PtrArithSink, ExternCallParam, VoidSink, MiscSink}) at benchmark/heman/src/kazmath/vec3.rs:184:5: 184:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Subtract::pOut ; poison: ({CastSource, VoidSource, ExternCallReturn, MiscSource, PtrArith, MixedRefSource}, {ExternCallParam, PtrArithSink, MixedRefSink, VoidSink, CastSink, MiscSink}) at benchmark/heman/src/kazmath/vec3.rs:198:5: 198:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Subtract::pV1 ; poison: ({MixedRefSource, CastSource, PtrArith, MiscSource, VoidSource, ExternCallReturn}, {MixedRefSink, CastSink, VoidSink, ExternCallParam, MiscSink, PtrArithSink}) at benchmark/heman/src/kazmath/vec3.rs:199:5: 199:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Subtract::pV2 ; poison: ({MiscSource, PtrArith, VoidSource, MixedRefSource, CastSource, ExternCallReturn}, {MiscSink, PtrArithSink, VoidSink, MixedRefSink, ExternCallParam, CastSink}) at benchmark/heman/src/kazmath/vec3.rs:200:5: 200:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3MultiplyMat4::pOut ; poison: ({PtrArith, CastSource, MixedRefSource, ExternCallReturn, MiscSource, VoidSource}, {PtrArithSink, MixedRefSink, CastSink, VoidSink, MiscSink, ExternCallParam}) at benchmark/heman/src/kazmath/vec3.rs:261:5: 261:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Transform::pOut ; poison: ({ExternCallReturn, PtrArith, VoidSource, MiscSource, MixedRefSource, CastSource}, {ExternCallParam, CastSink, MiscSink, PtrArithSink, VoidSink, MixedRefSink}) at benchmark/heman/src/kazmath/vec3.rs:288:5: 288:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Scale::pOut ; poison: ({CastSource, MiscSource, MixedRefSource, VoidSource, PtrArith, ExternCallReturn}, {CastSink, MixedRefSink, VoidSink, MiscSink, PtrArithSink, ExternCallParam}) at benchmark/heman/src/kazmath/vec3.rs:397:5: 397:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Scale::pIn ; poison: ({MiscSource, MixedRefSource, VoidSource, PtrArith, ExternCallReturn, CastSource}, {CastSink, VoidSink, MiscSink, PtrArithSink, ExternCallParam, MixedRefSink}) at benchmark/heman/src/kazmath/vec3.rs:398:5: 398:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Assign::pOut ; poison: ({PtrArith, CastSource, ExternCallReturn, VoidSource, MiscSource, MixedRefSource}, {PtrArithSink, VoidSink, MixedRefSink, CastSink, ExternCallParam, MiscSink}) at benchmark/heman/src/kazmath/vec3.rs:424:5: 424:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Assign::pIn ; poison: ({MiscSource, PtrArith, CastSource, VoidSource, ExternCallReturn, MixedRefSource}, {VoidSink, MixedRefSink, PtrArithSink, MiscSink, ExternCallParam, CastSink}) at benchmark/heman/src/kazmath/vec3.rs:425:5: 425:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3ProjectOnToPlane::pOut ; poison: ({CastSource, MixedRefSource, MiscSource, PtrArith, ExternCallReturn, VoidSource}, {PtrArithSink, ExternCallParam, MixedRefSink, VoidSink, CastSink, MiscSink}) at benchmark/heman/src/kazmath/vec3.rs:515:5: 515:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3ProjectOnToPlane::point ; poison: ({MiscSource, PtrArith, VoidSource, MixedRefSource, CastSource, ExternCallReturn}, {ExternCallParam, MixedRefSink, CastSink, PtrArithSink, VoidSink, MiscSink}) at benchmark/heman/src/kazmath/vec3.rs:516:5: 516:14 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Reflect::pOut ; poison: ({PtrArith, MiscSource, ExternCallReturn, VoidSource, MixedRefSource, CastSource}, {MixedRefSink, VoidSink, ExternCallParam, CastSink, PtrArithSink, MiscSink}) at benchmark/heman/src/kazmath/vec3.rs:532:5: 532:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Reflect::pIn ; poison: ({ExternCallReturn, MiscSource, PtrArith, MixedRefSource, CastSource, VoidSource}, {ExternCallParam, VoidSink, CastSink, PtrArithSink, MiscSink, MixedRefSink}) at benchmark/heman/src/kazmath/vec3.rs:533:5: 533:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Reflect::normal ; poison: ({PtrArith, VoidSource, MiscSource, ExternCallReturn, MixedRefSource, CastSource}, {VoidSink, MiscSink, PtrArithSink, MixedRefSink, ExternCallParam, CastSink}) at benchmark/heman/src/kazmath/vec3.rs:534:5: 534:15 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Length::pIn ; poison: ({CastSource, VoidSource}, {CastSink, VoidSink, ExternCallParam}) at benchmark/heman/src/kazmath/vec4.rs:59:39: 59:46 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Normalize::pOut ; poison: ({CastSource, VoidSource}, {VoidSink, ExternCallParam, CastSink}) at benchmark/heman/src/kazmath/vec4.rs:81:5: 81:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Normalize::pIn ; poison: ({VoidSource, CastSource}, {ExternCallParam, CastSink, VoidSink}) at benchmark/heman/src/kazmath/vec4.rs:82:5: 82:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Scale::pOut ; poison: ({VoidSource, CastSource}, {CastSink, VoidSink, ExternCallParam}) at benchmark/heman/src/kazmath/vec4.rs:96:5: 96:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Scale::pIn ; poison: ({VoidSource, CastSource}, {VoidSink, ExternCallParam, CastSink}) at benchmark/heman/src/kazmath/vec4.rs:97:5: 97:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4MultiplyMat4::pOut ; poison: ({MixedRefSource, MiscSource, PtrArith}, {MixedRefSink, PtrArithSink, MiscSink}) at benchmark/heman/src/kazmath/vec4.rs:147:5: 147:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4MultiplyMat4::pV ; poison: ({MixedRefSource, MiscSource, PtrArith}, {MixedRefSink, PtrArithSink, MiscSink}) at benchmark/heman/src/kazmath/vec4.rs:148:5: 148:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Transform::pOut ; poison: ({MixedRefSource, PtrArith, MiscSource}, {MixedRefSink, PtrArithSink, MiscSink}) at benchmark/heman/src/kazmath/vec4.rs:175:5: 175:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Transform::pV ; poison: ({MixedRefSource, PtrArith, MiscSource}, {PtrArithSink, MixedRefSink, MiscSink}) at benchmark/heman/src/kazmath/vec4.rs:176:5: 176:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4TransformArray::pOut ; poison: ({MixedRefSource, PtrArith, MiscSource}, {MiscSink, PtrArithSink, MixedRefSink}) at benchmark/heman/src/kazmath/vec4.rs:183:5: 183:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4TransformArray::pV ; poison: ({MixedRefSource, MiscSource, PtrArith}, {MiscSink, MixedRefSink, PtrArithSink}) at benchmark/heman/src/kazmath/vec4.rs:185:5: 185:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4TransformArray::in_0 ; poison: ({MixedRefSource, PtrArith, MiscSource}, {PtrArithSink, MiscSink, MixedRefSink}) at benchmark/heman/src/kazmath/vec4.rs:192:13: 192:21 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4TransformArray::out ; poison: ({MiscSource, MixedRefSource, PtrArith}, {MiscSink, PtrArithSink, MixedRefSink}) at benchmark/heman/src/kazmath/vec4.rs:193:13: 193:20 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Assign::pOut ; poison: ({VoidSource, CastSource}, {CastSink, ExternCallParam, VoidSink}) at benchmark/heman/src/kazmath/vec4.rs:216:5: 216:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Assign::pIn ; poison: ({CastSource, VoidSource}, {CastSink, ExternCallParam, VoidSink}) at benchmark/heman/src/kazmath/vec4.rs:217:5: 217:12 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::cp_locations ; poison: ({MiscSource, PtrArith}, {MiscSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:55:5: 55:21 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::cp_values ; poison: ({PtrArith, MiscSource}, {MiscSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:56:5: 56:18 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::f32colors ; poison: ({MiscSource, PtrArith, VoidSource, CastSource}, {PtrArithSink, VoidSink, MiscSink, CastSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:94:9: 94:22 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::f32color ; poison: ({VoidSource, PtrArith, MiscSource, CastSource}, {PtrArithSink, ExternCallParam, VoidSink, MiscSink, CastSink}) at benchmark/heman/src/src/color.rs:100:9: 100:21 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::u32color ; poison: ({PtrArith, MiscSource}, {PtrArithSink, MiscSink}) at benchmark/heman/src/src/color.rs:101:9: 101:21 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh0 ; poison: ({PtrArith, MiscSource}, {MiscSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:104:13: 104:23 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh1 ; poison: ({MiscSource, VoidSource, CastSource, PtrArith}, {MiscSink, VoidSink, ExternCallParam, PtrArithSink, CastSink}) at benchmark/heman/src/src/color.rs:111:13: 111:23 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh2 ; poison: ({PtrArith, MiscSource, CastSource, VoidSource}, {MiscSink, CastSink, ExternCallParam, PtrArithSink, VoidSink}) at benchmark/heman/src/src/color.rs:114:13: 114:23 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh3 ; poison: ({VoidSource, PtrArith, MiscSource, CastSource}, {PtrArithSink, ExternCallParam, MiscSink, VoidSink, CastSink}) at benchmark/heman/src/src/color.rs:117:13: 117:23 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::result ; poison: ({CastSource, MiscSource, ExternCallReturn, MixedRefSource, PtrArith, VoidSource}, {ExternCallParam, MiscSink, CastSink, MixedRefSink, VoidSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:122:9: 122:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::dst ; poison: ({CastSource, MixedRefSource, MiscSource, ExternCallReturn, PtrArith, VoidSource}, {VoidSink, PtrArithSink, ExternCallParam, MixedRefSink, CastSink, MiscSink}) at benchmark/heman/src/src/color.rs:125:9: 125:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh4 ; poison: ({CastSource, VoidSource, PtrArith, ExternCallReturn, MiscSource, MixedRefSource}, {CastSink, MixedRefSink, VoidSink, PtrArithSink, MiscSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:167:21: 167:31 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh5 ; poison: ({VoidSource, PtrArith, ExternCallReturn, MixedRefSource, CastSource, MiscSource}, {MiscSink, ExternCallParam, PtrArithSink, MixedRefSink, CastSink, VoidSink}) at benchmark/heman/src/src/color.rs:171:21: 171:31 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh6 ; poison: ({PtrArith, VoidSource, MixedRefSource, ExternCallReturn, CastSource, MiscSource}, {PtrArithSink, VoidSink, MixedRefSink, CastSink, ExternCallParam, MiscSink}) at benchmark/heman/src/src/color.rs:175:21: 175:31 (#0)
Non-limit ptr: lib::src::src::color::heman_color_apply_gradient::gradient ; poison: ({ExternCallReturn, PtrArith, MiscSource, MixedRefSource, CastSource, VoidSource}, {VoidSink, PtrArithSink, ExternCallParam, MiscSink, MixedRefSink, CastSink}) at benchmark/heman/src/src/color.rs:192:5: 192:17 (#0)
Non-limit ptr: lib::src::src::color::heman_color_apply_gradient::result ; poison: ({MixedRefSource, PtrArith, MiscSource, ExternCallReturn, CastSource, VoidSource}, {PtrArithSink, MixedRefSink, ExternCallParam, MiscSink, CastSink, VoidSink}) at benchmark/heman/src/src/color.rs:229:9: 229:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_apply_gradient::dst ; poison: ({PtrArith, MiscSource, MixedRefSource, CastSource, VoidSource, ExternCallReturn}, {ExternCallParam, MixedRefSink, VoidSink, CastSink, MiscSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:231:9: 231:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_apply_gradient::src ; poison: ({ExternCallReturn, VoidSource, MiscSource, MixedRefSource, PtrArith, CastSource}, {CastSink, PtrArithSink, ExternCallParam, VoidSink, MiscSink, MixedRefSink}) at benchmark/heman/src/src/color.rs:232:9: 232:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_grayscale::result ; poison: ({MiscSource, ExternCallReturn, MixedRefSource, CastSource, VoidSource, PtrArith}, {CastSink, ExternCallParam, MixedRefSink, VoidSink, MiscSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:271:9: 271:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_grayscale::dst ; poison: ({CastSource, VoidSource, MiscSource, ExternCallReturn, PtrArith, MixedRefSource}, {CastSink, VoidSink, MiscSink, MixedRefSink, PtrArithSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:273:9: 273:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_grayscale::src ; poison: ({PtrArith, ExternCallReturn, MiscSource, MixedRefSource, CastSource, VoidSource}, {PtrArithSink, ExternCallParam, MixedRefSink, CastSink, VoidSink, MiscSink}) at benchmark/heman/src/src/color.rs:274:9: 274:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_grayscale::fresh7 ; poison: ({MiscSource, VoidSource, MixedRefSource, ExternCallReturn, PtrArith, CastSource}, {PtrArithSink, MixedRefSink, VoidSink, MiscSink, ExternCallParam, CastSink}) at benchmark/heman/src/src/color.rs:277:13: 277:23 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_grayscale::fresh8 ; poison: ({VoidSource, PtrArith, ExternCallReturn, MiscSource, MixedRefSource, CastSource}, {ExternCallParam, CastSink, MiscSink, PtrArithSink, VoidSink, MixedRefSink}) at benchmark/heman/src/src/color.rs:280:13: 280:23 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_grayscale::fresh9 ; poison: ({MiscSource, ExternCallReturn, PtrArith, MixedRefSource, CastSource, VoidSource}, {MiscSink, PtrArithSink, ExternCallParam, MixedRefSink, VoidSink, CastSink}) at benchmark/heman/src/src/color.rs:283:13: 283:23 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_grayscale::fresh10 ; poison: ({ExternCallReturn, MixedRefSource, CastSource, VoidSource, MiscSource, PtrArith}, {MiscSink, MixedRefSink, VoidSink, CastSink, PtrArithSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:286:13: 286:24 (#0)
Non-limit ptr: lib::src::src::color::heman_color_to_grayscale::result ; poison: ({ExternCallReturn, MiscSource, MixedRefSource, VoidSource, PtrArith, CastSource}, {VoidSink, MiscSink, MixedRefSink, CastSink, PtrArithSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:308:9: 308:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_to_grayscale::dst ; poison: ({MixedRefSource, CastSource, MiscSource, PtrArith, ExternCallReturn, VoidSource}, {ExternCallParam, VoidSink, MixedRefSink, CastSink, PtrArithSink, MiscSink}) at benchmark/heman/src/src/color.rs:310:9: 310:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_to_grayscale::src ; poison: ({VoidSource, MixedRefSource, MiscSource, CastSource, ExternCallReturn, PtrArith}, {CastSink, MiscSink, ExternCallParam, VoidSink, MixedRefSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:311:9: 311:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_to_grayscale::fresh11 ; poison: ({CastSource, VoidSource, PtrArith, MixedRefSource, ExternCallReturn, MiscSource}, {ExternCallParam, MiscSink, PtrArithSink, MixedRefSink, CastSink, VoidSink}) at benchmark/heman/src/src/color.rs:314:13: 314:24 (#0)
Non-limit ptr: lib::src::src::color::heman_color_to_grayscale::fresh12 ; poison: ({MixedRefSource, CastSource, PtrArith, VoidSource, MiscSource, ExternCallReturn}, {MixedRefSink, CastSink, PtrArithSink, ExternCallParam, VoidSink, MiscSink}) at benchmark/heman/src/src/color.rs:317:13: 317:24 (#0)
Non-limit ptr: lib::src::src::color::heman_color_to_grayscale::fresh13 ; poison: ({PtrArith, VoidSource, MiscSource, CastSource, ExternCallReturn, MixedRefSource}, {VoidSink, ExternCallParam, MiscSink, CastSink, MixedRefSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:320:13: 320:24 (#0)
Non-limit ptr: lib::src::src::color::heman_color_to_grayscale::fresh14 ; poison: ({MiscSource, CastSource, VoidSource, PtrArith, MixedRefSource, ExternCallReturn}, {ExternCallParam, MixedRefSink, CastSink, PtrArithSink, VoidSink, MiscSink}) at benchmark/heman/src/src/color.rs:323:13: 323:24 (#0)
Non-limit ptr: lib::src::src::color::heman_internal_rg::cfield ; poison: ({CastSource, ExternCallReturn, VoidSource, PtrArith, MiscSource, MixedRefSource}, {PtrArithSink, ExternCallParam, VoidSink, CastSink, MixedRefSink, MiscSink}) at benchmark/heman/src/src/color.rs:333:5: 333:15 (#0)
Non-limit ptr: lib::src::src::color::heman_internal_rg::target ; poison: ({CastSource, ExternCallReturn, MiscSource, PtrArith, VoidSource, MixedRefSource}, {ExternCallParam, MiscSink, VoidSink, PtrArithSink, MixedRefSink, CastSink}) at benchmark/heman/src/src/color.rs:346:9: 346:19 (#0)
Non-limit ptr: lib::src::src::color::heman_internal_rg::dst ; poison: ({VoidSource, PtrArith, MiscSource, MixedRefSource, CastSource, ExternCallReturn}, {MixedRefSink, ExternCallParam, VoidSink, MiscSink, CastSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:347:9: 347:16 (#0)
Non-limit ptr: lib::src::src::color::heman_internal_rg::src ; poison: ({ExternCallReturn, PtrArith, MixedRefSource, CastSource, MiscSource, VoidSource}, {VoidSink, MiscSink, PtrArithSink, ExternCallParam, MixedRefSink, CastSink}) at benchmark/heman/src/src/color.rs:348:9: 348:16 (#0)
Non-limit ptr: lib::src::src::color::heman_internal_rg::fresh15 ; poison: ({CastSource, VoidSource, MiscSource, PtrArith, ExternCallReturn, MixedRefSource}, {VoidSink, ExternCallParam, MixedRefSink, MiscSink, CastSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:352:13: 352:24 (#0)
Non-limit ptr: lib::src::src::color::heman_internal_rg::fresh16 ; poison: ({MixedRefSource, CastSource, PtrArith, MiscSource, VoidSource, ExternCallReturn}, {CastSink, ExternCallParam, VoidSink, PtrArithSink, MiscSink, MixedRefSink}) at benchmark/heman/src/src/color.rs:355:13: 355:24 (#0)
Non-limit ptr: lib::src::src::color::heman_internal_rg::fresh17 ; poison: ({PtrArith, MiscSource, MixedRefSource, CastSource, ExternCallReturn, VoidSource}, {ExternCallParam, VoidSink, MixedRefSink, PtrArithSink, CastSink, MiscSink}) at benchmark/heman/src/src/color.rs:358:13: 358:24 (#0)
Non-limit ptr: lib::src::src::color::heman_internal_rg::fresh18 ; poison: ({ExternCallReturn, VoidSource, MixedRefSource, CastSource, PtrArith, MiscSource}, {CastSink, VoidSink, PtrArithSink, MiscSink, MixedRefSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:361:13: 361:24 (#0)
Non-limit ptr: lib::src::src::color::heman_internal_rg::fresh19 ; poison: ({PtrArith, CastSource, VoidSource, ExternCallReturn, MiscSource, MixedRefSource}, {CastSink, ExternCallParam, MiscSink, VoidSink, MixedRefSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:364:13: 364:24 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_cpcf::cfield ; poison: ({VoidSource, MixedRefSource, PtrArith, CastSource, ExternCallReturn, MiscSource}, {PtrArithSink, VoidSink, ExternCallParam, MiscSink, CastSink, MixedRefSink}) at benchmark/heman/src/src/color.rs:373:5: 373:15 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_cpcf::texture ; poison: ({PtrArith, ExternCallReturn, MiscSource, MixedRefSource, CastSource, VoidSource}, {ExternCallParam, MiscSink, PtrArithSink, MixedRefSink, CastSink, VoidSink}) at benchmark/heman/src/src/color.rs:374:5: 374:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_cpcf::target ; poison: ({CastSource, PtrArith, ExternCallReturn, VoidSource, MiscSource, MixedRefSource}, {MiscSink, MixedRefSink, CastSink, PtrArithSink, ExternCallParam, VoidSink}) at benchmark/heman/src/src/color.rs:419:9: 419:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_cpcf::dst ; poison: ({ExternCallReturn, MixedRefSource, VoidSource, PtrArith, MiscSource, CastSource}, {CastSink, MiscSink, PtrArithSink, VoidSink, MixedRefSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:420:9: 420:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_cpcf::src ; poison: ({MixedRefSource, VoidSource, PtrArith, ExternCallReturn, CastSource, MiscSource}, {MixedRefSink, CastSink, PtrArithSink, MiscSink, VoidSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:421:9: 421:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_cpcf::fresh20 ; poison: ({VoidSource, MixedRefSource, ExternCallReturn, PtrArith, MiscSource, CastSource}, {VoidSink, MiscSink, MixedRefSink, CastSink, ExternCallParam, PtrArithSink}) at benchmark/heman/src/src/color.rs:425:13: 425:24 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_cpcf::fresh21 ; poison: ({MiscSource, MixedRefSource, PtrArith, ExternCallReturn, VoidSource, CastSource}, {ExternCallParam, PtrArithSink, MixedRefSink, CastSink, MiscSink, VoidSink}) at benchmark/heman/src/src/color.rs:428:13: 428:24 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_cpcf::texel ; poison: ({MixedRefSource, PtrArith, VoidSource, CastSource, MiscSource, ExternCallReturn}, {CastSink, PtrArithSink, VoidSink, ExternCallParam, MiscSink, MixedRefSink}) at benchmark/heman/src/src/color.rs:431:13: 431:22 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_cpcf::fresh22 ; poison: ({PtrArith, CastSource, ExternCallReturn, MiscSource, MixedRefSource, VoidSource}, {PtrArithSink, ExternCallParam, VoidSink, MiscSink, MixedRefSink, CastSink}) at benchmark/heman/src/src/color.rs:434:17: 434:28 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_cpcf::fresh23 ; poison: ({MixedRefSource, CastSource, MiscSource, PtrArith, ExternCallReturn, VoidSource}, {PtrArithSink, MiscSink, VoidSink, ExternCallParam, MixedRefSink, CastSink}) at benchmark/heman/src/src/color.rs:436:17: 436:28 (#0)
Non-limit ptr: lib::src::src::distance::edt::f ; poison: ({CastSource, PtrArith, VoidSource, MiscSource}, {VoidSink, PtrArithSink, ExternCallParam, CastSink, MiscSink}) at benchmark/heman/src/src/distance.rs:27:5: 27:10 (#0)
Non-limit ptr: lib::src::src::distance::edt::d ; poison: ({VoidSource, PtrArith, CastSource, MiscSource}, {CastSink, VoidSink, ExternCallParam, MiscSink, PtrArithSink}) at benchmark/heman/src/src/distance.rs:28:5: 28:10 (#0)
Non-limit ptr: lib::src::src::distance::edt::z ; poison: ({CastSource, MiscSource, PtrArith, VoidSource}, {CastSink, ExternCallParam, PtrArithSink, MiscSink, VoidSink}) at benchmark/heman/src/src/distance.rs:29:5: 29:10 (#0)
Non-limit ptr: lib::src::src::distance::edt::w ; poison: ({MiscSource, VoidSource, CastSource, PtrArith}, {CastSink, VoidSink, MiscSink, PtrArithSink, ExternCallParam}) at benchmark/heman/src/src/distance.rs:30:5: 30:10 (#0)
Non-limit ptr: lib::src::src::distance::edt_with_payload::f ; poison: ({PtrArith, MiscSource, VoidSource, CastSource}, {MiscSink, CastSink, PtrArithSink, ExternCallParam, VoidSink}) at benchmark/heman/src/src/distance.rs:79:5: 79:10 (#0)
Non-limit ptr: lib::src::src::distance::edt_with_payload::d ; poison: ({MiscSource, PtrArith, CastSource, VoidSource}, {VoidSink, PtrArithSink, ExternCallParam, CastSink, MiscSink}) at benchmark/heman/src/src/distance.rs:80:5: 80:10 (#0)
Non-limit ptr: lib::src::src::distance::edt_with_payload::z ; poison: ({CastSource, MiscSource, VoidSource, PtrArith}, {VoidSink, CastSink, PtrArithSink, MiscSink, ExternCallParam}) at benchmark/heman/src/src/distance.rs:81:5: 81:10 (#0)
Non-limit ptr: lib::src::src::distance::edt_with_payload::w ; poison: ({CastSource, PtrArith, MiscSource, VoidSource}, {PtrArithSink, MiscSink, ExternCallParam, VoidSink, CastSink}) at benchmark/heman/src/src/distance.rs:82:5: 82:10 (#0)
Non-limit ptr: lib::src::src::distance::edt_with_payload::payload_in ; poison: ({PtrArith, VoidSource, MiscSource, CastSource}, {PtrArithSink, ExternCallParam, VoidSink, MiscSink, CastSink}) at benchmark/heman/src/src/distance.rs:84:5: 84:19 (#0)
Non-limit ptr: lib::src::src::distance::edt_with_payload::payload_out ; poison: ({PtrArith, VoidSource, CastSource, MiscSource}, {VoidSink, ExternCallParam, PtrArithSink, MiscSink, CastSink}) at benchmark/heman/src/src/distance.rs:85:5: 85:20 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::sdf ; poison: ({MiscSource, PtrArith, ExternCallReturn, CastSource, MixedRefSource, VoidSource}, {VoidSink, MixedRefSink, ExternCallParam, MiscSink, CastSink, PtrArithSink}) at benchmark/heman/src/src/distance.rs:145:44: 145:51 (#0)
