environment variable flags: RwLockReadGuard { lock: RwLock { data: Flags { print_per_fn_stats: false, count_indirect: false, benchmark_name: "heman", non_limit: true, config_file: None } } }
Non-limit ptr: lib::src::kazmath::aabb2::kmAABB2Initialize::pBox ; poison: ({}, {}) at benchmark/heman/src/kazmath/aabb2.rs:30:5: 30:13 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2Transform::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:174:5: 174:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2TransformCoord::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:191:5: 191:13 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2TransformCoord::pV ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:192:5: 192:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2TransformCoord::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:193:5: 193:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2Scale::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:209:5: 209:13 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2Scale::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:210:5: 210:12 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2AreEqual::p1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:219:5: 219:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2AreEqual::p2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:220:5: 220:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2Assign::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:230:5: 230:13 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2Assign::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:231:5: 231:12 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2RotateBy::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:242:5: 242:13 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2RotateBy::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:243:5: 243:12 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2RotateBy::center ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:245:5: 245:15 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2DegreesBetween::v1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:262:5: 262:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2DegreesBetween::v2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:263:5: 263:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2DistanceBetween::v1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:286:5: 286:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2DistanceBetween::v2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:287:5: 287:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2MidPointBetween::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:295:5: 295:13 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2MidPointBetween::v1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:296:5: 296:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2MidPointBetween::v2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:297:5: 297:11 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2Reflect::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:307:5: 307:13 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2Reflect::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:308:5: 308:12 (#0)
Non-limit ptr: lib::src::kazmath::vec2::kmVec2Reflect::normal ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec2.rs:309:5: 309:15 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Fill::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:133:5: 133:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Length::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:144:39: 144:46 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3LengthSq::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:148:41: 148:48 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Lerp::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:153:5: 153:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Lerp::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:154:5: 154:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Lerp::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:155:5: 155:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Normalize::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:165:5: 165:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Normalize::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:166:5: 166:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Cross::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:183:5: 183:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Cross::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:184:5: 184:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Cross::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:185:5: 185:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Dot::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:198:5: 198:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Dot::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:199:5: 199:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Add::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:205:5: 205:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Add::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:206:5: 206:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Add::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:207:5: 207:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Subtract::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:220:5: 220:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Subtract::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:221:5: 221:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Subtract::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:222:5: 222:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Mul::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:235:5: 235:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Mul::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:236:5: 236:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Mul::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:237:5: 237:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Div::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:246:5: 246:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Div::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:247:5: 247:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Div::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:248:5: 248:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3MultiplyMat3::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:259:5: 259:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3MultiplyMat3::pV ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:260:5: 260:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3MultiplyMat3::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:261:5: 261:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3MultiplyMat4::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:283:5: 283:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3MultiplyMat4::pV ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:284:5: 284:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3MultiplyMat4::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:285:5: 285:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Transform::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:310:5: 310:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Transform::pV ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:311:5: 311:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Transform::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:312:5: 312:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3InverseTransform::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:318:5: 318:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3InverseTransform::pVect ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:319:5: 319:14 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3InverseTransform::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:320:5: 320:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3InverseTransformNormal::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:346:5: 346:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3InverseTransformNormal::pVect ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:347:5: 347:14 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3InverseTransformNormal::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:348:5: 348:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3TransformCoord::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:370:5: 370:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3TransformCoord::pV ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:371:5: 371:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3TransformCoord::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:372:5: 372:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3TransformNormal::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:395:5: 395:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3TransformNormal::pV ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:396:5: 396:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3TransformNormal::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:397:5: 397:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Scale::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:419:5: 419:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Scale::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:420:5: 420:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3AreEqual::p1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:430:5: 430:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3AreEqual::p2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:431:5: 431:11 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Assign::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:446:5: 446:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Assign::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:447:5: 447:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Zero::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:458:37: 458:45 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3GetHorizontalAngle::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:466:5: 466:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3GetHorizontalAngle::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:467:5: 467:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3RotationToDirection::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:495:5: 495:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3RotationToDirection::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:496:5: 496:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3RotationToDirection::forwards ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:497:5: 497:17 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3ProjectOnToPlane::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:537:5: 537:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3ProjectOnToPlane::point ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:538:5: 538:14 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3ProjectOnToPlane::plane ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:539:5: 539:14 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Reflect::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:554:5: 554:13 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Reflect::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:555:5: 555:12 (#0)
Non-limit ptr: lib::src::kazmath::vec3::kmVec3Reflect::normal ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec3.rs:556:5: 556:15 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Fill::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:32:5: 32:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Add::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:46:5: 46:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Add::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:47:5: 47:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Add::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:48:5: 48:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Dot::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:58:5: 58:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Dot::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:59:5: 59:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Length::pIn ; poison: ({VoidSource, CastSource}, {ExternCallParam, VoidSink, CastSink}) at benchmark/heman/src/kazmath/vec4.rs:65:39: 65:46 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4LengthSq::pIn ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:69:41: 69:48 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Lerp::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:74:5: 74:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Lerp::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:75:5: 75:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Lerp::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:76:5: 76:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Normalize::pOut ; poison: ({CastSource, VoidSource}, {VoidSink, CastSink, ExternCallParam}) at benchmark/heman/src/kazmath/vec4.rs:87:5: 87:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Normalize::pIn ; poison: ({CastSource, VoidSource}, {CastSink, ExternCallParam, VoidSink}) at benchmark/heman/src/kazmath/vec4.rs:88:5: 88:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Scale::pOut ; poison: ({VoidSource, CastSource}, {ExternCallParam, VoidSink, CastSink}) at benchmark/heman/src/kazmath/vec4.rs:102:5: 102:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Scale::pIn ; poison: ({CastSource, VoidSource}, {ExternCallParam, VoidSink, CastSink}) at benchmark/heman/src/kazmath/vec4.rs:103:5: 103:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Subtract::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:115:5: 115:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Subtract::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:116:5: 116:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Subtract::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:117:5: 117:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Mul::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:127:5: 127:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Mul::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:128:5: 128:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Mul::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:129:5: 129:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Div::pOut ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:139:5: 139:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Div::pV1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:140:5: 140:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Div::pV2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:141:5: 141:12 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4MultiplyMat4::pOut ; poison: ({MixedRefSource, MiscSource, PtrArith}, {PtrArithSink, MixedRefSink, MiscSink}) at benchmark/heman/src/kazmath/vec4.rs:153:5: 153:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4MultiplyMat4::pV ; poison: ({PtrArith, MiscSource, MixedRefSource}, {MiscSink, PtrArithSink, MixedRefSink}) at benchmark/heman/src/kazmath/vec4.rs:154:5: 154:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4MultiplyMat4::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:155:5: 155:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Transform::pOut ; poison: ({MiscSource, MixedRefSource, PtrArith}, {PtrArithSink, MiscSink, MixedRefSink}) at benchmark/heman/src/kazmath/vec4.rs:181:5: 181:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Transform::pV ; poison: ({PtrArith, MixedRefSource, MiscSource}, {MixedRefSink, PtrArithSink, MiscSink}) at benchmark/heman/src/kazmath/vec4.rs:182:5: 182:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Transform::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:183:5: 183:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4TransformArray::pOut ; poison: ({MiscSource, MixedRefSource, PtrArith}, {MixedRefSink, PtrArithSink, MiscSink}) at benchmark/heman/src/kazmath/vec4.rs:189:5: 189:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4TransformArray::pV ; poison: ({MiscSource, PtrArith, MixedRefSource}, {PtrArithSink, MiscSink, MixedRefSink}) at benchmark/heman/src/kazmath/vec4.rs:191:5: 191:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4TransformArray::pM ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:193:5: 193:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4TransformArray::in_0 ; poison: ({MiscSource, MixedRefSource, PtrArith}, {MixedRefSink, PtrArithSink, MiscSink}) at benchmark/heman/src/kazmath/vec4.rs:198:13: 198:21 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4TransformArray::out ; poison: ({MiscSource, MixedRefSource, PtrArith}, {MiscSink, PtrArithSink, MixedRefSink}) at benchmark/heman/src/kazmath/vec4.rs:199:13: 199:20 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4AreEqual::p1 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:207:5: 207:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4AreEqual::p2 ; poison: ({}, {}) at benchmark/heman/src/kazmath/vec4.rs:208:5: 208:11 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Assign::pOut ; poison: ({VoidSource, CastSource}, {CastSink, VoidSink, ExternCallParam}) at benchmark/heman/src/kazmath/vec4.rs:222:5: 222:13 (#0)
Non-limit ptr: lib::src::kazmath::vec4::kmVec4Assign::pIn ; poison: ({VoidSource, CastSource}, {ExternCallParam, CastSink, VoidSink}) at benchmark/heman/src/kazmath/vec4.rs:223:5: 223:12 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::cp_locations ; poison: ({PtrArith, MiscSource}, {MiscSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:49:5: 49:21 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::cp_values ; poison: ({PtrArith, MiscSource}, {MiscSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:50:5: 50:18 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::f32colors ; poison: ({MiscSource, PtrArith, CastSource, VoidSource}, {CastSink, MiscSink, PtrArithSink, ExternCallParam, VoidSink}) at benchmark/heman/src/src/color.rs:97:9: 97:22 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::f32color ; poison: ({CastSource, VoidSource, MiscSource, PtrArith}, {ExternCallParam, PtrArithSink, CastSink, MiscSink, VoidSink}) at benchmark/heman/src/src/color.rs:103:9: 103:21 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::u32color ; poison: ({PtrArith, MiscSource}, {MiscSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:104:9: 104:21 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh0 ; poison: ({MiscSource, PtrArith}, {MiscSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:107:13: 107:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh1 ; poison: ({VoidSource, MiscSource, CastSource, PtrArith}, {VoidSink, PtrArithSink, ExternCallParam, MiscSink, CastSink}) at benchmark/heman/src/src/color.rs:114:13: 114:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh2 ; poison: ({MiscSource, PtrArith, CastSource, VoidSource}, {PtrArithSink, MiscSink, VoidSink, CastSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:117:13: 117:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh3 ; poison: ({VoidSource, PtrArith, MiscSource, CastSource}, {PtrArithSink, MiscSink, CastSink, ExternCallParam, VoidSink}) at benchmark/heman/src/src/color.rs:120:13: 120:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::result ; poison: ({ExternCallReturn, MiscSource, MixedRefSource, CastSource, VoidSource, PtrArith}, {PtrArithSink, ExternCallParam, VoidSink, CastSink, MiscSink, MixedRefSink}) at benchmark/heman/src/src/color.rs:125:9: 125:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::dst ; poison: ({ExternCallReturn, PtrArith, MiscSource, MixedRefSource}, {ExternCallParam, MixedRefSink, MiscSink, PtrArithSink}) at benchmark/heman/src/src/color.rs:128:9: 128:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh4 ; poison: ({ExternCallReturn, MiscSource, MixedRefSource, PtrArith}, {PtrArithSink, MiscSink, MixedRefSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:170:21: 170:27 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh5 ; poison: ({MiscSource, MixedRefSource, ExternCallReturn, PtrArith}, {MixedRefSink, MiscSink, ExternCallParam, PtrArithSink}) at benchmark/heman/src/src/color.rs:174:21: 174:27 (#0)
Non-limit ptr: lib::src::src::color::heman_color_create_gradient::fresh6 ; poison: ({PtrArith, MiscSource, MixedRefSource, ExternCallReturn}, {MixedRefSink, MiscSink, PtrArithSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:178:21: 178:27 (#0)
Non-limit ptr: lib::src::src::color::heman_color_apply_gradient::heightmap ; poison: ({}, {}) at benchmark/heman/src/src/color.rs:192:5: 192:18 (#0)
Non-limit ptr: lib::src::src::color::heman_color_apply_gradient::gradient ; poison: ({MiscSource, PtrArith, CastSource, VoidSource, ExternCallReturn, MixedRefSource}, {PtrArithSink, VoidSink, ExternCallParam, MiscSink, MixedRefSink, CastSink}) at benchmark/heman/src/src/color.rs:195:5: 195:17 (#0)
Non-limit ptr: lib::src::src::color::heman_color_apply_gradient::result ; poison: ({ExternCallReturn, CastSource, MiscSource, MixedRefSource, VoidSource, PtrArith}, {MiscSink, MixedRefSink, CastSink, PtrArithSink, VoidSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:241:9: 241:19 (#0)
Non-limit ptr: lib::src::src::color::heman_color_apply_gradient::dst ; poison: ({ExternCallReturn, MiscSource, MixedRefSource, PtrArith}, {MixedRefSink, PtrArithSink, MiscSink, ExternCallParam}) at benchmark/heman/src/src/color.rs:243:9: 243:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_apply_gradient::src ; poison: ({MixedRefSource, PtrArith, MiscSource, ExternCallReturn}, {PtrArithSink, MixedRefSink, ExternCallParam, MiscSink}) at benchmark/heman/src/src/color.rs:244:9: 244:16 (#0)
Non-limit ptr: lib::src::src::color::heman_color_from_grayscale::grayscale ; poison: ({}, {}) at benchmark/heman/src/src/color.rs:270:5: 270:18 (#0)
